Feature_1,Feature_2
6.505653347372858,2.4470026048525195
-5.128942727142494,9.836188632573545
-6.891873963998185,-7.777363964761778
-8.327711532648594,-8.287573367652502
-7.468991948095482,-6.030507496254922
-6.132333586028008,-6.269739327842482
-2.7015585878338726,9.315833470531935
-7.350665496769593,-6.648059655918311
4.375222002990145,4.693338850530351
-6.06676507231231,-6.250480751352335
3.7129483646500185,1.913644327878932
4.867338770832231,3.2803124382231603
5.722930079403378,3.0269717359756347
4.154515288398998,2.0550438233270545
2.614736249570494,2.1596239987101598
-7.708622202073342,-7.440290633472916
-2.581207744633084,10.017819026090345
-7.701847586717702,-6.636422381784034
5.326139026602615,0.36045381275108035
-5.293610375005918,-8.117925092102796
6.762035033240735,3.005634944491879
4.164933525067145,1.31984045136702
-6.55690863081318,-7.707340536828269
-2.4416694183648264,7.589537941984865
-6.197674219856307,-7.190376349869402
-3.186119623358709,9.62596241703919
-3.6601912004750528,9.389984146543993
-7.031412286186853,-6.29179238679137
-2.300334028047995,7.054616004318546
3.4029281253500194,0.6527130708564557
3.120508870274088,1.4889356110744807
6.95453740290161,0.10590449134898394
-8.592761720242148,-5.526237219110534
-7.705124387943782,-7.20149543492894
-2.147802017544336,10.55232269466429
-2.409546257965109,8.510810474082122
-6.4666957368756455,-7.443834146079921
-1.9223405292524798,11.2047417540083
-6.634660620042547,-7.387052768647076
-2.4174368465172478,7.026717213597429
3.439582429172325,1.6386684480997835
-3.317691225945938,8.512529084613785
-7.8611358421992215,-6.418006119012676
6.272290140159736,0.5430283059800993
-7.697847874384743,-4.787722317590486
5.2655461839931075,1.1160121275244494
3.750364406602578,1.1573593989752937
-6.809825106161251,-7.265423190137707
3.2622094682710103,1.035344644025609
-1.593795505350676,9.343037237858006
-4.689824257933598,-7.688407878631098
-3.053580347577933,9.125208717908187
-5.700187070429983,-7.349285245380651
-1.7181656760097033,8.104898673403582
-3.9877196134201776,8.294441919803614
-3.110904235282147,10.86656431270726
-4.746593816495004,-8.832197392798449
4.387310684834941,0.7253865019758825
-3.2112507169301026,8.686623981600553
3.448575339025453,2.6297232925745617
-5.92920335296522,-7.45701324893835
-3.4286218572865534,10.564220533215861
-5.9800273157180195,-6.572810072399338
-6.898643399053959,-7.8826389579137555
-6.007306554430592,-6.696767587537595
-6.6805674955778,-7.480326470434742
-3.571501336778855,9.487878558833502
-1.686652710949561,7.793442478227299
-5.904507457733519,-7.027166974778085
-1.7707310430573397,9.185654409388292
-2.185113653657955,8.629203847782005
-6.655534709340853,-6.867517192494152
-3.417221698573961,7.60198242686303
3.9780923714597134,2.825603018736956
-1.106403312116651,7.612435065406041
5.154914103436761,2.486955634852941
3.5689863381669893,2.455642099183917
-2.978672008987702,9.556846171784287
5.154926522534149,5.825901174595453
-2.9883718608980403,8.828627151534505
-2.5226948477906843,7.956575199242421
4.853972580358305,0.727430905228744
1.3986114961590288,0.9487820426064422
-6.555460838662828,-7.0102526476436315
-6.782631226158552,-6.284952567839033
-6.332529809981232,-7.08230224570984
-6.874383491433087,-6.833128999511205
-2.422150554814579,8.715278777732454
4.698087554674101,0.8301993861101089
-7.097308394378491,-5.7813327412887565
4.685450676131915,1.3215693363349148
-3.9245683651031644,8.593640805432962
-4.059861054118883,9.08284910300435
-2.5439093927579934,7.845608090578789
4.652880728106008,3.426703761098049
-7.598071412403706,-7.093556744987794
-3.348415146275389,8.705073752347108
4.890371686573978,2.319617893437708
5.08369826437433,2.7478037373700688
-2.9013057761849077,7.550771180066203
-5.574148383996941,-6.859105751643187
-7.329692662630514,-6.257259660928447
-2.8519121395795195,8.212008858976702
-7.087749441508545,-7.373110527934779
-2.2130773459881743,9.275341400378212
4.41641605090225,2.687170178032824
-6.360280676910098,-5.347370680273369
4.324609591587755,2.7321389044339996
5.803042588383061,1.983402744960319
-8.474054849945638,-7.479484616229719
4.899761630476525,2.7549925557180424
5.144866115208559,2.8389248781108534
-2.1655793334842888,7.251245972835587
-6.189483199440158,-7.281330065161783
-3.038957826819789,9.527553561311677
-9.003522915461076,-7.405864614956708
-5.428483583356228,-5.92083876719074
-4.234115455565783,8.45199859895735
-2.9698363940125376,10.071408354417237
-2.6248459054409907,8.713182432609033
-4.726444733639713,-7.647457156163997
6.405333076509198,2.3781513949016877
-3.4997339481834384,8.44798839859555
-6.8038226329575435,-7.557271304788058
-6.5378712153741105,-5.00393875406006
4.19336388416108,2.8295684782642043
-2.1779341916491863,9.98983125532068
-1.6956804056830803,7.7834218117643665
3.7560214000269685,2.12689478988626
-1.4781981005567992,9.94556624731452
5.593880599721304,2.62456093524653
-6.9005287851154185,-6.762782209967165
-1.0435488541311961,8.788509827711787
-6.855117016892327,-6.382111302030497
-7.719349033332046,-7.479502238719968
5.6032549654724235,2.3859506108772304
4.7041588553235645,0.8954249060114259
6.783822925553427,2.607088706258743
-2.4121200737047097,9.98293111873121
5.906789985414724,1.2655002183219513
-4.4279688383517914,8.987772252749105
-3.5220287433871738,9.328533460793595
-8.199860398171912,-5.048650827421593
3.032395601666874,2.157803542473036
4.562777126813997,2.314321658757376
-3.837383671951181,9.211147364067445
3.9598541146496107,2.2054233811017356
-6.02196756794925,-7.040048123239374
-6.766109845900022,-6.2179789187549
4.199834349531118,2.1039102612268232
-3.6155325970587784,7.818079504117651
-6.89814032714366,-7.168768232196085
5.4619389962225915,3.869962666594679
-6.994167036403888,-5.642293281302485
3.8670536216905296,1.7363510772007231
-5.7215163176512025,-6.088446899313011
-7.885644572650972,-8.094298206063678
-2.2516472323299856,8.939840212432154
